molecule_smiles,n,errors,error_rate,pos_rate
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(Nc2cccc(C(C)=O)c2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2ncnc(Cl)c2OC)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCC(C)OC(C)(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2ncnc3[nH]ncc23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2nnc(C)o2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2nnn[nH]2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCC(C)(C)C(=O)N2CCCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCC(C)(C)CCC#N)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCC(C)N2CCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCC(C)Oc2ccc(Cl)cc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(Nc2ccc(C(C)=O)cc2F)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCC2CCC(=C)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCCOCC(=C)C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(NCc2ncoc2C(C)(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(Nc2ccc(C#C)cc2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2nccs2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2nc3c(s2)CCCCC3)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2nc3c(s2)CCCC3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nnc(S)s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nccc(OC)n2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncnc(Cl)c2Cl)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncnc(Cl)c2OC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncnc3[nH]ncc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nnc(-c3ccccc3OC)s2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nnc(C)o2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nonc2C(=O)OCC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncc[nH]c2=O)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2scc(C)c2C(=O)OCC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2sccc2C#N)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2sccc2C(=O)OC)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(=C)Cl)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(=O)NCC=C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)(C)C(=O)N2CCCC2)n1,3,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nccc(=O)[nH]2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccccc3s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)Cn2cccn2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(F)nc3nc[nH]c23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(Br)cn3ccnc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(C(=O)OC)c(Br)s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(C)c(C(=O)OCC)s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(C)nc(OC)n2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(CC(=O)OC)c(C)s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(Cl)c3cn[nH]c3n2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3c(Br)cccc3s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccccc3o2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3c(s2)CCCC3)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3c(s2)COCC3)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccc(Cl)cc3s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3cccc(Br)n3n2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccccc3[nH]2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)(C)CCC#N)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)N2CCC2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2nc(-c3ccsc3)no2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccc(SCC)cc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2cc(C)sc2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccc(C(=O)N3CCCC3)cc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccc(C)c(C)n2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccc(C)nc2Cl)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccc(CN3CCCC3=O)cc2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccc(Oc3cccnc3)c(F)c2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccc3scnc3c2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCc2nccc(C3CC3)n2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2cccc(Br)n2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2cccc(C(=O)N3CCCC3)c2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccon2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2ccsc2C(F)(F)F)n1,3,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2cnc(-c3ccccc3)s2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2cscc2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCc2cc(C)oc2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCc2ccc(N3CCOCC3)c(F)c2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)OCC=C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC2CCCn3ccnc32)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)c2nccs2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(O)c2ccncc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(c2cccc(F)c2)N2CCOCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(c2cccs2)N2CCOCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC2CCCN2c2cccnn2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC2CSCCN2Cc2ccccc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCOc2cccnc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCC(=O)NCc2ccccc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCC(=O)NCc2ccncc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCC(C)S(C)=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCNC(=O)C(=C)C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCNC(=O)NC(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCCOCC(=C)C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2cnccn2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2cnccn2)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2cnccn2)nc(NCC2CCC(=C)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCC(C)O)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCN(c3ccc(Br)cc3)C2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCN(c3ccncc3)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CN3CCN2CC3)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CNC(=O)C2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCC(=O)N2CCN(C)CC2)n1,3,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCC(=O)NS(C)(=O)=O)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCC2C(=O)N(Cc3ccccc3C)N=C2CC)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCCn3ccnc32)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCC2CC3(CCC3)CO2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCC2CCC(OC)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCC2CCOC2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCN(C)C2CCOCC2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCN2CC=C(C)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCN2CCCOCC2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCN(C(N)=O)C2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCCOC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCOCC(=C)C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CC(C)(C)OC2(C)C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(SC)CCOCC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(c3ccc4c(c3)OCO4)CCCCC2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(c3ccncc3)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(c3cnn(C)c3)CCCO2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC23CC=CC(C2)OC3)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2C=CCC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CC(C)OC2C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCC3(CCC3)CO2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CC23CCOCC3)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CC3(CC3)CO2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCC(=C)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCC(C(=O)N(C)C)O2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCC(F)(F)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCC3(CC3)CN2C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCOC2CCS(=O)(=O)C2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCOCC(F)F)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(OC)CCC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(Br)no2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@H]2CC(=O)N(CC)[C@@H]2c2ccncc2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@H]2CC[C@H](C(N)=O)CC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2c(C)cc(C)[nH]c2=O)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(=O)[nH]c3ccccc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(Br)cc3cccnc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(C(F)F)on2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@H]23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(C)[nH]c2C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(C)cnc2F)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(C)oc2C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(F)c(Cl)cc2F)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(F)cc(F)c2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cc(OC)nc3ccccc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@@H]2C[C@H](F)CN2Cc2ccnn2C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@@H]2C[C@@H]3C=C[C@H]2C3)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCOc2cccnc2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCc2ncc(Br)s2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCS(=O)(=O)C2CCOCC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCSC(C)=O)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCSCC=C)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCc2c[nH]c3cc(Cl)ccc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCc2coc3ccccc23)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCc2nc3c(C)cccc3o2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCc2nccc(C3CC3)n2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@@H]2CCC(=O)N2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCc2nnc3c(=O)[nH]ccn23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCn2cc(C3CC3)nn2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCn2cnc3sccc3c2=O)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCn2cnnn2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCn2nc(C)c(Cl)c2C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NC[C@@H](COC)OC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(OC)CCOC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(O)CCSC2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2cnccn2)nc(NCCSC(C)=O)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2cccc(C#C)c2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(NCC(C)S(C)=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(NCCSCC=C)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(NCc2ncoc2C(C)(C)C)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(NCc2nnc(C(C)(C)C)s2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(C#C)cc2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(C(C)(C)C#N)cc2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2cccc(C(C)=O)c2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(NCC(=C)Cl)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOC2CCS(=O)(=O)C2)nc(NCC(=C)Cl)n1,1,0,0.0,0.0
